id,title,author,release_date
21363,Quicksilver,George Manville Fenn,2007
60445,Jim and Wally,Mary Grant Bruce,2019
41187,This House to Let,William Le Queux,2012
242,My Antonia,Willa Cather,2008
38854,The Maid of Honour  (Vol. 3 of 3),Lewis Wingfield,2012
33853,Jessica Trent: Her Life on a Ranch,Evelyn Raymond,2010
32238,A Thought For Tomorrow,Robert E. Gilbert,2010
45114,The Children's Book of Thanksgiving Stories,Various,2014
21492,A True Hero,W.H.G. Kingston,2007
60109,Floyd's Flowers Or Duty and Beauty For Colored Children,Silas X. Floyd,2019
2372,The Woman-Haters,Joseph C. Lincoln,2006
35155,The Betrothed,Alessandro Manzoni,2011
59182,Top O' the World,Mark E. Swan,2019
43659,The Old Woman Who Lived in a Shoe,Amanda Minnie Douglas,2013
33660,The Year When Stardust Fell,Raymond F. Jones,2010
24863,Kapteenin tytär,Aleksander Pushkin,2008
27511,The Free Range,Francis William Sullivan,2008
2864,The Trumpet-Major,Thomas Hardy,2007
10572,Manners Makyth Man,W.W. Jacobs,2004
3184,Alonzo Fitz and Other Stories,Mark Twain (Samuel Clemens),2006
35902,Final Proof,R. Ottolengui,2011
25798,Boy Scouts in the North Sea,G. Harvey Ralphson,2008
32213,Hoiman and the Solar Circuit,Gordon Dewey,2010
42740,Find the Woman,Arthur Somers Roche,2013
32324,"Sam, This is You",William Fitzgerald Jenkins,2010
50273,The Adventures of M. D'Haricot,J. Storer Clouston,2015
36853,A Very Naughty Girl,L. T. Meade,2011
23924,Kiddie the Scout,Robert Leighton,2007
45365,"Josh Billings, Hiz Sayings",Henry Wheeler Shaw,2014
5002,The Rover Boys in Business,Arthur M. Winfield,2004
56233,The Purple Fern,Fergus Hume,2017
48445,L'assedio di Firenze,Francesco Domenico Guerrazzi,2015
9081,The Bacillus of Beauty,Harriet Stark,2005
25377,Jinq Hua Yuan,Ruu Jen Lii,2008
45297,Sota ja rauha III,Leo Tolstoy,2014
31284,Josefine Mutzenbacher,Felix Salten,2010
37459,Polly in New York,Lillian Elizabeth Roy,2011
26216,The Son of Monte Cristo,Jules Lermina,2008
21403,The Pirate of the Mediterranean,W.H.G. Kingston,2007
41941,Urania,Camille Flammarion,2013
27910,Under the Ensign of the Rising Sun,Harry Collingwood,2009
14606,And Thus He Came,Cyrus Townsend Brady,2005
45636,Stolen Idols,E. Phillips (Edward Phillips) Oppenheim,2014
44062,The Crystal Ball,Roy J. Snell,2013
29676,Identity,Zoë Blade,2009
52018,'Tilda Jane,Marshall Saunders,2016
6465,Unknown,Unknown,0
11318,De reis om de wereld in tachtig dagen,Jules Verne,2004
5782,A Tramp Abroad,Mark Twain (Samuel Clemens),1994
15542,A Daughter of the Dons,William MacLeod Raine,2005
54660,The Disagreeable Woman,Horatio Alger,2017
59849,Filthy Rich,Fred Sheinbaum,2019
16174,The Gun-Brand,James B. Hendryx,2005
39506,Io cerco moglie!,Alfredo Panzini,2012
32819,Elegy,Charles Beaumont,2010
22304,Nicanor - Teller of Tales,C. Bryson Taylor,2007
50037,Wyllard's Weird,Mary Elisabeth Braddon,2015
20229,Stories of Comedy,Various,2006
55672,Men I'm Not Married To,Dorothy Parker,2017
32880,Death Makes A Mistake,P.F. Costello,2010
33782,"I misteri del castello d'Udolfo, vol. 2",Ann Radcliffe,2010
59309,Forced Move,Henry Lee,2019
44305,El Mulato Plácido o El Poeta Mártir,Joaquín Lemoine,2013
8888,The Wept of Wish-Ton-Wish,James Fenimore Cooper,2005
7249,"A Connecticut Yankee in King Arthur's Court, Part 8.",Mark Twain (Samuel Clemens),2004
52340,The Salving of the 'Fusi Yama',Percy F. Westerman,2016
15569,The Cuckoo Clock,Mrs. Molesworth,2005
5094,The Romance of Elaine,Arthur B. Reeve,2004
40936,"Johnny Ludlow, Third Series",Mrs. Henry Wood,2012
43473,The Trappers of Arkansas,Gustave Aimard,2013
29336,Durch WÃ¼ste und Harem,Karl May,2009
28936,In the Morning of Time,Charles G. D. Roberts,2009
42135,The Unwilling Professor,Arthur Porges,2013
5231,The Way We Live Now,Anthony Trollope,2002
40401,Three Little Women's Success,Gabrielle E. Jackson,2012
44881,Confessions of a Thug,Philip Meadows Taylor,2014
49363,Oakdale Boys in Camp,Morgan Scott,2015
2793,Flip: A California Romance,Bret Harte,2006
49985,The Story of Jack Ballister's Fortunes,Howard Pyle,2015
57008,The Haunted Hangar,Ardon Van Buren Powell,2018
45174,Dorothy Dixon Wins Her Wings,Dorothy Wayne,2014
51294,"The Mysteries of London, v. 2/4",George W. M. Reynolds,2016
38276,The Cruise of the Snowbird,Gordon Stables,2011
11191,"Project Gutenberg, Captains All, by W.W. Jacobs",W.W. Jacobs,2006
18640,Phineas Redux,Anthony Trollope,2006
53044,Devlin the Barber,B. L. Farjeon,2016
32059,The Pirates of Shan,Harold Leland Goodwin,2010
2550,Tales of Trail and Town,Bret Harte,2006
12405,"Frank, the Young Naturalist",Harry Castlemon,2004
7799,An American Robinson Crusoe,Samuel B. Allison,2005
54983,Les aventures d'une fourmi rouge et les mÃ©moires d'un pierrot,Henri de la BlanchÃ¨re,2017
18916,Daughter of the Sun,Jackson Gregory,2006
6015,Captain Macklin,Richard Harding Davis,2004
26537,The Windy Hill,Cornelia Meigs,2008
16957,Mr. Sponge's Sporting Tour,R. S. Surtees,2005
20620,Rosemary,Josephine Lawrence,2007
34442,The Voodoo Gold Trail,Walter Walden,2010
11589,Le Docteur Ox,Jules Verne,2004
29952,The American Mind,Bliss Perry,2009
14973,Essays on Wit No. 2,Richard Flecknoe and Joseph Warton,2005
46769,Flower oâ the Heather,Robert William Mackenna,2014
647,The Dynamiter,Robert Louis Stevenson,2011
37685,The Brass Bottle,F. Anstey,2011
34322,The Moghul,Thomas Hoover,2010
14152,Salaperäinen ovi (Dr. Jekyll And Mr. Hyde),Robert Louis Stevenson,2004
38665,The Courtship of Morrice Buckler,A. E. W. (Alfred Edward Woodley) Mason,2012
40385,Rutledge,Miriam Coles Harris,2012
59172,Willie's Planet,Mike Ellis,2019
60442,Captain Peabody,Rog Phillips,2019
12127,Captain Rogers,W.W. Jacobs,2004
48089,The Fall of a Nation,Thomas Dixon,2015
17983,Manon Lescaut,Abbé Prévost,2006
53362,A Rebellion in Dixie,Harry Castlemon,2016
21372,Steve Young,George Manville Fenn,2007
31598,The Egyptian Cat Mystery,Harold Leland Goodwin,2010
47696,Barry Blake of the Flying Fortress,Gaylord Du Bois,2014
3456,Tour Du Mond 80 Jours, Jules Verne,2002
60461,Teddy and the Mystery Deer,Howard Roger Garis (1873-1962),2019
45021,Jack The Giant Killer,Percival Leigh,2014
42276,In Greek Waters,G. A. Henty,2013
37442,Gulliver's Reizen,Jonathan Swift,2011
19649,The Captain of the Kansas,Louis Tracy,2006
27309,Reis naar de Maan in 28 dagen en 12 uren,Jules Verne,2008
31326,The Wealth of Echindul,Noel Miller Loomis,2010
15731,Allvarsord om allting och ingenting,Waldemar Bülow,2005
53586,Tulella ja miekalla IV,Henryk Sienkiewicz,2016
35199,The Torn Bible,Alice Somerton,2011
25272,The Varmint,Owen Johnson,2008
45288,Jack and The Bean-Stalk,Hallam Tennyson,2014
1966,The Path of the King,John Buchan,1999
33803,"The Mysteries of Paris, Volume 4 of 6",Eugène Sue,2010
49724,Snow-White,Laura E. Richards,2015
52315,"Alewijn, de Lijfeigene",E. Molt,2016
21617,That Affair Next Door,Anna Katharine Green,2007
59428,The Florentine Dagger,Ben Hecht,2019
13438,A King's Comrade,Charles Whistler,2004
48127,Deutsche Jugend in schwerer Zeit,Josephine Siebe,2015
40592,The Little Spanish Dancer,Madeline Brandeis,2012
46821,Seeing and Hearing,George W. E. Russell,2014
53042,A Hitch in Space,Fritz Leiber,2016
9663,Domnei,James Branch Cabell,2006
35468,The Tenants of Malory,Joseph Sheridan Le Fanu,2011
21298,The Black Tor,George Manville Fenn,2007
58944,The Living Mummy,Ambrose Pratt,2019
51973,Bill Nye's Red Book,Edgar Wilson Nye,2016
39484,Daddy's Bedtime Bird Stories,Mary Graham Bonner,2012
35213,Afloat in the Forest,Mayne Reid,2011
12631,The Seven Little Sisters Who Live on the Round Ball,Jane Andrews,2004
24033,Dave Porter in the Gold Fields,Edward Stratemeyer,2007
27958,In Convent Walls,Emily Sarah Holt,2009
59160,The Third Party,Lee B. Holum,2019
32865,En adelig Opdager,Richard Marsh,2010
7250,"A Connecticut Yankee in King Arthur's Court, Part 9.",Mark Twain (Samuel Clemens),2004
60404,The First Book of Eve,Edward Huskinson,2019
55961,The Millionaire Mystery,Fergus Hume,2017
40145,The Foolish Almanak,Anonymous,2012
31282,Mars Confidential,Jack Lait,2010
23744,Ahead of the Army,W. O. Stoddard,2007
33389,A Pair of Schoolgirls,Angela Brazil,2010
51927,The Lighter Side of English Life,Frank Frankfort Moore,2016
42349,Kenilworth I (of 2),Sir Walter Scott,2013
34552,Danger at the Drawbridge,Mildred A. Wirt,2010
53280,Will Rossiter's Original Talkalogues by American Jokers,Will Rossiter,2016
41489,One of Cliveâs Heroes,Herbert Strang,2012
37582,The Coast of Adventure,Harold Bindloss,2011
32742,The Auto Boys' Mystery,James A. Braden,2010
32416,Way of a Rebel,Walter M. Miller,2010
9609,"Joseph Andrews, Vol. 2",Henry Fielding,2006
52083,Gesammelte Schulhumoresken,Ernst Eckstein,2016
45975,The Little Lame Prince and His Travelling Cloak,Dinah Maria Mulock,2014
46956,"Ned, the son of Webb",William O. Stoddard,2014
48339,Mr. Punch in Wig and Gown,Various,2015
53034,The God-Plllnk,Jerome Bixby,2016
52995,Spaceman on a Spree,Mack Reynolds,2016
21618,The Aztec Treasure-House,Thomas Allibone Janvier,2007
269,Beasts and Super-Beasts,Saki,2011
42802,The Riddle of the Mysterious Light,Mary E. Hanshew,2013
8934,The Forest Lovers,Maurice Hewlett,2005
6851,Ruth Fielding at Snow Camp,Alice B. Emerson,2004
39031,La dÃ©gringolade,Ãmile Gaboriau,2012
36543,The Motley Muse,Harry Graham,2011
42119,The Trapper's Daughter,Gustave Aimard,2013
40585,Comrades on River and Lake,Ralph Victor,2012
31516,The Eyes Have It,Philip Kindred Dick,2010
57171,The Camp Fire Girls,Howard Roger Garis,2018
42545,The Radio Detectives in the Jungle,A. Hyatt Verrill,2013
21739,Hunting the Lions,R.M. Ballantyne,2007
14706,Greybeards at Play,G. K. Chesterton,2005
43509,The Motor Boys Across the Plains,Clarence Young,2013
8874,Unknown,Unknown,0
6159,Vicky Van,Carolyn Wells,2004
28021,Pictures and Stories from Uncle Tom's Cabin,Unknown,2009
34971,Among the Forest People,Clara Dillingham Pierson,2011
42196,Shadows in Zamboula,Robert E. Howard,2013
58917,Onnen aalloissa,Santeri Ivalo,2019
587,Danny's Own Story,Don Marquis,1996
13937,The Mysterious Rider,Zane Grey,2004
14280,Holidays at Roselands,Martha Finley,2004
26137,Starlight Ranch,Charles King,2008
55693,Flash Evans and the Darkroom Mystery,Frank Bell,2017
21757,The Hot Swamp,R.M. Ballantyne,2007
20737,Madge Morton's Secret,Amy D. V. Chalmers,2007
47368,Some Adventures of Mr. Surelock Keys,Herbert Beeman,2014
4989,Unknown,Unknown,0
1401,Tarzan the Untamed,Edgar Rice Burroughs,1998
40372,The Secret of the Silver Car,Wyndham Martyn,2012
56889,The Blue Star,Fletcher Pratt,2018
53771,Bee: The Princess of the Dwarfs,Anatole France,2016
56573,Nahkaratti,Arthur Conan Doyle,2018
39399,Treasure of Kings,Charles Gilson,2012
12677,Personality Plus,Edna Ferber,2004
33019,The Green God,Frederic Arnold Kummer,2010
48277,Ben Stone at Oakdale,Morgan Scott,2015
4694,Mademoiselle of Monte Carlo,William Le Queux,2006
52809,The Banner Boy Scouts Mystery,George A. Warren,2016
32327,The Seventh Order,Gerald Allan Sohl,2010
56054,"Les trois mousquetaires, Volume  1 (of 2)",Alexandre Dumas,2017
44351,Agent Nine Solves His First Case,Graham M. Dean,2013
38670,For Jacinta,Harold Bindloss,2012
2643,The History of John Bull,John Arbuthnot,2001
25405,Honey-Bee,Anatole France,2008
17210,The Adventures of My Cousin Smooth,Timothy Templeton,2005
59853,A Young Hero,Edward Ellis,2019
39432,The House 'Round the Corner,Gordon Holmes,2012
42572,The Adopted Daughter,Elizabeth Sandham,2013
46393,Maan ympäri 80 päivässä,Jules Verne,2014
59533,Secret History,Leonora Sansay,2019
35997,The Jungle Book,Rudyard Kipling,2011
56329,Ennen Aatamia,Jack London,2018
24673,A Phenomenal Fauna,Carolyn Wells,2008
60102,Wanderer of the Wasteland,Zane Grey,2019
51017,Anecdotes of the Learned Pig,James Boswell and Hester Lynch Piozzi,2016
1805,The Gentle Grafter,O. Henry,1999
52572,Stories of a Governess,Annie Fisler,2016
45926,Bulldog Carney,W. A. Fraser,2014
19657,Notre-Dame de Paris,Victor Hugo,2006
47958,The Minister's Wooing,Harriet Beecher Stowe,2015
50292,The Laughter of Peterkin,Fiona Macleod,2015
22840,Honor O'callaghan,Mary Russell Mitford,2007
58155,The Bar-20 Three,Clarence Edward Mulford,2018
34551,Witch Winnie,Elizabeth W. Champney,2010
48387,Robinson Crusoe,Daniel Defoe,2015
7199,"The Adventures of Tom Sawyer, Part 7.",Mark Twain (Samuel Clemens),2004
20010,The Calico Cat,Charles Miner Thompson,2006
18697,Le capitaine Pamphile,Alexandre Dumas,2006
31519,"Narakan Rifles, About Face!",Jan Smith,2010
620,Sylvie and Bruno,Lewis Carroll,0
42016,The Purple Flame,Roy J. Snell,2013
50733,Wij en ons ezeltje,Amy le Feuvre,2015
9191,Stephen Archer and Other Tales,George MacDonald,2005
25393,Shi Gong Chuan,Anonymous,2008
22410,The Crofton Boys,Harriet Martineau,2007
21931,"Project Gutenberg, Sea Urchins, by W.W. Jacobs",W.W. Jacobs,2007
33,The Scarlet Letter,Nathaniel Hawthorne,1992
60266,Kesätoverit,Hilja Haahti,2019
18112,Moll Flanders,Daniel Defoe,2006
37092,The Bradys' Chinese Clew,Francis Worcester Doughty,2011
31738,"The Rebellion in the Cevennes, an Historical Novel",Ludwig Tieck,2010
42574,Uncle Wiggily in Wonderland,Howard R. Garis,2013
8528,"Eve's Diary, Part 3",Mark Twain (Samuel Clemens),2004
21404,From Powder Monkey to Admiral,W.H.G. Kingston,2007
59283,Josiah Allen on the Woman Question,Mariettta Holley,2019
47097,Step Lively!,George Niblo,2014
53215,Kiusanhenki,E. T. A. Hoffmann,2016
56602,Frank Hunter's Peril,Horatio Alger Jr.,2018
34605,"Betty Lee, Freshman",Harriet Pyne Grove,2010
25031,Davy and The Goblin,Charles E. Carryl,2008
6993,The Lord of the Sea,M. P. Shiel,2004
25710,Last Words,Juliana Horatia Ewing,2008
25648,The Peterkin Papers,Lucretia P  Hale,2008
58086,Roland Yorke,Mrs. Henry Wood,2018
18655,The Cruise of the Noah's Ark,David Cory,2006
12535,Witness For The Defence,A.E.W. Mason,2004
41718,Dave Dawson on the Russian Front,R. Sidney Bowen,2012
3294,The Sea-Hawk,Raphael Sabatini,2002
11574,Master Skylark,John Bennett,2004
54915,The Bears of Blue River,Charles Major,2017
34996,The Delafield Affair,Florence Finch Kelly,2011
30826,Gold,Stewart White,2010
40963,"Johnny Ludlow, Sixth Series",Mrs. Henry Wood,2012
22464,The Last of the Chiefs,Joseph  Altsheler,2007
53098,The Mary Frances Garden Book,Jane Eayre Fryer,2016
25728,Desert Conquest,A. M. Chisholm,2008
39705,The Lady of the Forest,L. T. Meade,2012
43298,The Riddle and the Ring,Gordon MacLaren,2013
31663,The Six Fingers of Time,Raphael Aloysius Lafferty,2010
1036,Joe Wilson and His Mates,Henry Lawson,1997
21255,The Eagle's Heart,Hamlin Garland,2007
45657,The Camp Fire Girls Amid the Snows,Margaret Vandercook,2014
52948,Salammbo,Gustave Flaubert,2016
40581,The Secret Service Submarine,Cyril Arthur Edward Ranger Gull,2012
55621,Humors Looking Glasse,Samuel Rowlands,2017
45386,Lincolniana,Andrew Adderup,2014
49883,Niilo Bonpoika Sture III: Testamentti,C. Georg Starbäck,2015
14195,Haunted and the Haunters,Edward Bulwer Lytton,2004
55115,The City Of Pleasure,Arnold Bennett,2017
14556,An Encounter in Atlanta,Ed Howdershelt,2005
59223,Flower and Jewel,Mrs. Alex. McVeigh Miller,2019
15058,Les malheurs de Sophie,Comtesse de Ségur,2005
25747,Youngling,Ann Wilson,2008
10788,Peter's Pence,W.W. Jacobs,2004
1628,My Ladyâs Money,Wilkie Collins,2006
41301,Kvinnlighet och erotik II,Anne Charlotte Leffler,2012
9869,The Confession of a Child of the Century,Alfred de Musset,2006
44434,The Bachelor's Own Book,George Cruikshank,2013
5898,Jess,H. Rider Haggard,2006
41512,The Young Continentals at Bunker Hill,John T. McIntyre,2012
5256,Unknown,Unknown,0
39547,Beaumaroy Home from the Wars,Anthony  Hope,2012
45598,Love and the Ironmonger,F. J. (Frederick John) Randall,2014
39546,Wit and Humor of the Bible,Marion D. Shutter,2012
54741,A Sailor in Spite of Himself,Harry Castlemon,2017
24683,Nan Sherwood at Palm Beach,Annie Roe Carr,2008
20132,The Wizard of the Sea,Roy Rockwood,2006
29317,There Will Be School Tomorrow,V. E. Thiessen,2009
32745,The Unlearned,Raymond F. Jones,2010
9215,Chippings With A Chisel (From âTwice Told Talesâ),Nathaniel Hawthorne,2005
18045,Rudyard Kipling,John Palmer,2006
42623,Camping on the St. Lawrence,Everett T. Tomlinson,2013
39340,The Surprising Adventures of Sir Toady Lion With Those of General Napoleon Smith,S. R. Crockett,2012
41523,Vom Mars zur Erde,Albert Daiber,2012
25145,A Patriotic Schoolgirl,Angela Brazil,2008
4793,The Fiend's Delight,Dod Grile,2003
85,The Beasts of Tarzan,Edgar Rice Burroughs,2008
10785,Matrimonial Openings,W.W. Jacobs,2004
58145,Zwei StÃ¤dte,Charles Dickens,2018
42542,Lost Diaries,Maurice Baring,2013
53922,Valkopukuinen nainen I,Wilkie Collins,2017
34391,De vliegende Hollander,Piet Visser,2010
59819,Merrimeg,William Bowen,2019
32954,The Black Arrow,Robert Louis Stevenson,2010
57745,"La forÃªt, ou l'abbaye de Saint-Clair (tome 1/3)",Anne Radcliffe,2018
39570,Polly's First Year at Boarding School,Dorothy Whitehill,2012
32904,The Huddlers,William Campbell Gault,2010
42714,The Luminous Face,Carolyn Wells,2013
45333,Tom Sawyer,Mark Twain,2014
43198,Samuel Boyd of Catchpole Square,B. L. (Benjamin Leopold) Farjeon,2013
44506,Christuslegenden,Selma Lagerlof,2013
44431,"Four Hundred Humorous Illustrations, Vol 1 (of 2)",George Cruikshank,2013
2287,Havoc,E. Philips Oppenheim,2000
5776,100%: The Story of a Patriot,Upton Sinclair,2004
42692,An Idyll of All Fools' Day,Josephine Daskam Bacon,2013
41461,The Bond of Black,William Le Queux,2012
58743,Little Boy,Harry Neal,2019
35404,Les petites filles modèles,comtesse de Ségur,2011
58354,Viisas tyttö,Lucy Bethia Walford,2018
21375,The Weathercock,George Manville Fenn,2007
49825,Niilo Bonpoika Sture II: Kuninkaankruunu,Carl Georg Starbäck,2015
7896,The Eight Strokes of the Clock,Maurice Le Blanc,2005
2180,In a Hollow of the Hills,Bret Harte,2000
41471,Callias,Alfred John Church,2012
12441,The House of a Thousand Candles,Meredith Nicholson,2004
21313,In Honour's Cause,George Manville Fenn,2007
78,Tarzan of the Apes,Edgar Rice Burroughs,2008
18960,The King's Men,"Robert Grant, John Boyle O'Reilly, J. S. Dale, and John T.",2006
39706,Mother West Wind's Animal Friends,Thornton W. Burgess,2012
10339,An Antarctic Mystery,Jules Verne,2009
36894,Les esclaves de Paris,Ãmile Gaboriau,2011
58410,A Little Girl in Old Chicago,Amanda M. Douglas,2018
44662,"John Leech's Pictures Of Life And Character, Volume II (of III)",John Leech,2014
31755,Political Application,John Victor Peterson,2010
